bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
2042300015,2047168,1950 Hutchinson River Parkway,10461,Multifamily Housing,56,1961,197912,1,13,131,25920913.7,45.61,6.84,Multifamily Housing,,0,3786501.1,292,,,,159,,,,13306511.9
4122350002,"4457744;4457745;4457746",116-01 157th Street,11434,Multifamily Housing,43,1962,230000,3,8,146.6,33722806.5,60.74,4.17,Multifamily Housing,,0,10330204.8,375,,,,215,,,,
1012470050,1033927,334 W 86 Street,10024,Multifamily Housing,88,1924,96330,1,15,93.6,9018281,31.23,5.15,Multifamily Housing,,0,1143444.2,98,,,,45,,,,5175000.2
3074490001,"3320932;3320933;3320934;3844868",3020 Avenue Y,11235,Multifamily Housing,62,1960,448800,3,8,120.9,54241563.3,56.23,3.5,Multifamily Housing,,0,16929343.6,628,,,,360,,,,
2032580073,2015820,3400 Ft Independence St,10463,Multifamily Housing,39,1965,233000,1,22,144.4,33654896,61.85,7.53,Multifamily Housing,,0,4353177.3,305,,,,171,,,18190625.9,
3074330025,3203888,2546 E 13th Street,11235,Multifamily Housing,100,1960,225999,1,6,70.8,15996677.4,37.14,2.81,Multifamily Housing,,0,2239428.8,417,8035311.9,,,249,,,,
3074330040,3203890,1213 Avenue Z,11235,Multifamily Housing,1,1960,127426,2,6,251.7,32072418.3,128.93,10.13,Multifamily Housing,,0,4088190.9,191,17160495,,,114,,,,
1008990032,1019591,242 E 19th Street,10003,Multifamily Housing,,1929,152317,1,16,126.5,19275298.4,50.51,5.91,Multifamily Housing,"{'Multifamily Housing': 150417.0, 'Retail Store': 300.0, 'Supermarket/Grocery': 1100.0}",0,3564925.8,153,,,,113,,,,7555473.2
1014147501,1043366,220 E 60 Street,10022,Multifamily Housing,,1965,128368,1,13,112.8,14475274.8,,3.31,Multifamily Housing,"{'Multifamily Housing': 125968.0, 'Retail Store': 600.0, 'Parking': 1500.0}",0,4579667.2,98,,,,45,,,,
3074330034,3203889,1237 Avenue Z,11235,Multifamily Housing,87,1958,135028,1,6,103.1,13925262.4,,4.07,Multifamily Housing,,0,1986207.2,213,6870310,,,127,,,,
2030830001,"2092283;2092284;2807013",2141 Crotona Ave,10457,Multifamily Housing,18,1959,299200,2,14,180.1,53884783.2,110.24,9.8,Multifamily Housing,,0,6617369.2,504,,,,280,,,,30780782.8
1015277501,1048582,1441 Third Avenue,10028,Multifamily Housing,44,1985,108943,1,24,124.9,13604739.8,,4.77,Multifamily Housing,,0,2418631.5,110,5564148.1,,,63,,,,
4099930003,"4439745;4439746;4439748;4439749;4439751;4440528;4849982;4439747;4439750",144-06 94 Ave,11435,Office,96,1962,94246,8,3,100.3,9456948.7,,3.21,Office,,0,2705306.6,,969933,,2.3,,,,,
3072697501,3319931,2955 Shell Road,11224,Multifamily Housing,64,1989,170765,1,12,128.6,21957024.2,91.36,3.6,Multifamily Housing,,0,6630297.4,246,,,,164,,,,
1012620054,1034344,30 WEST 47TH STREET,10036,Office,73,1936,55138,1,10,209,11522369.2,12.63,7.05,Office,,0,2638703.1,,2704093.4,,3.0469,,,,,
1000200001,1000802,29 Broadway,10006,Office,87,1929,300954,1,31,159.5,47992978.9,,5.71,Office,"{'Bank Branch': 4404.0, 'Office': 296550.0}",0,10840637.1,,,10727165.9,2.41106,,,,,
1012720001,1035037,60 west 57th street,10019,Multifamily Housing,2,1963,303642,1,20,192.1,58330608.1,,7.96,Multifamily Housing,,0,9546940.8,252,6305390.8,17998452.8,,242,,,,
1007387501,1076128,85 8th Avem,10011,Multifamily Housing,82,1942,125914,1,6,96.4,12135564.4,38.19,3.58,Multifamily Housing,,0,2245047.8,176.28,4559819.7,,,151.1,,,,
1021790001,1064331,875 West 181st Street,10033,Multifamily Housing,8,1914,60355,1,6,164.9,9950944,72.56,9.48,Multifamily Housing,,0,1147118.6,84.5,267336.4,,,72.43,,,6087608.6,
1008920020,1018952,288 Lexington Ave.,10016,Multifamily Housing,88,1956,65000,1,13,86.3,5609330.2,53.48,5.02,Multifamily Housing,,0,625674.7,91,141270.2,,,78,,,3511687.7,
1012717501,1034856,77 West 55th Street,10019,Multifamily Housing,18,1963,180000,1,20,147.9,26618282.5,19.48,6.76,Multifamily Housing,,0,3193907.1,252,344790.9,13575009.2,,216,,,,
1007750022,1014200,225 West 25th St.,10001,Multifamily Housing,59,1935,62586,1,6,113.3,7093782.2,34.03,6.3,Multifamily Housing,,0,889833.7,87.62,155712.3,,,75.1,,4026825.7,,
2059500406,2086306,5410 Netherland Ave.,10471,Multifamily Housing,79,1941,189592,1,6,95.2,18057592.8,24.85,5.72,Multifamily Housing,,0,1909323,265.43,560996.9,,,227.51,,,,11655067
3010710014,3024928,130 8th Avenue,11215,Multifamily Housing,50,1954,56000,1,8,123.3,6907224,30.71,5.04,Multifamily Housing,,0,821446.3,78.4,3877671,,,67.2,,,,
1022460110,1065052,1825 Riverside Drive,10034,Multifamily Housing,58,1910,57796,1,6,115.6,6679921,43.05,6.66,Multifamily Housing,,0,694194.6,80.91,133525,,,69.36,,4166985.8,,
1008900049,1018530,166 East 35th St.,10016,Multifamily Housing,21,1957,74798,1,15,149.1,11148946.9,47.1,5.88,Multifamily Housing,,0,1673195.4,104.72,5354673.2,,,89.76,,,,
3010590061,3024466,209 Lincoln Place,11218,Multifamily Housing,71,1926,57700,1,10,108.8,6276310.5,47.19,4.42,Multifamily Housing,,0,754443.9,80.78,3485364.3,,,69.24,,,,
2033117501,2017347,3130 Grand Concourse,10458,Multifamily Housing,15,1956,150135,2,7,151.8,22786634.7,81.55,8.01,Multifamily Housing,,0,3509363.3,210.19,543035.3,,,180.16,,11267800.9,,
1022500054,1065081,25 Indian Road,10034,Multifamily Housing,54,1953,62796,1,7,114.8,7211452.2,41.82,6.77,Multifamily Housing,,0,799172.9,87.91,146281.8,,,75.36,,4562175.6,,
1012320037,"1033114;1033115;1033116;1033117;1033118;1033119;1033120",202-214 West 85th St.,10024,Multifamily Housing,46,1908,77620,7,5,128.1,9945355,51.85,5.18,Multifamily Housing,,0,1149515.5,108.67,5562315.1,,,93.14,,,,
2059500475,2086309,5415 Netherland Ave.,10471,Multifamily Housing,66,1941,139416,1,6,105.4,14697993.4,11.32,6.38,Multifamily Housing,,0,1485246,195.18,572575,,,167.3,,,,9567029.3
1001910001,1088221,2 Avenue of the Americas,10013,Hotel,7,2000,132689,1,8,346.6,45994944.1,74.55,11.8,Hotel,,0,12252747.5,,1800294.5,5010720.4,,,,,,
1002270028,1087764,310 West Broadway,10013,Hotel,28,1996,189986,2,16,271.5,51589119.8,75.16,9.72,Hotel,"{'Hotel': 186891.0, 'Other': 3095.0}",0,12362813.5,,2158944.6,8808678.4,,,,,,
1014210001,1043872,"201 E66th St, 200-204 E67th St.",10065,Multifamily Housing,,1961,288988,1,21,123,35558095.9,37.27,4.84,Multifamily Housing,"{'Multifamily Housing': 259383.0, 'Retail Store': 29605.0, 'Parking': 24200.0}",0,7270893.9,344,611455.2,10398505.2,,257,,,,
4014740047,4036260,3751 86th St,11432,Multifamily Housing,61,1955,69654,1,6,132.1,9201821.4,101.99,5.53,Multifamily Housing,,0,1051601.7,117,5419721.3,,,79,,,,
4097600001,4442231,161-01 Jamaica Ave,11432,Office,51,1962,60000,1,5,210.5,12628823.3,11.62,6.81,Office,,0,3360224.6,,1826060.7,,2.90156,,,,,
1013850001,1081212,1 E 70th Street,10021,Museum,,1935,218349,3,7,203.4,44403639.4,,7.76,Museum,"{'Museum': 142636.0, 'Library': 75713.0}",0,8934435.6,,75037.5,12971126.3,,,,,,
1015040001,1047052,1109 Fifth Avenue,10128,Museum,,1908,85000,1,7,242.6,20618881.6,67.19,7.72,Museum,,0,5941520.5,,1531789.1,,,,,,316848,
1005640039,1009209,836 Broadway,10003,Office,67,1913,60000,1,6,155.8,9347936.9,7.48,6.04,Office,"{'Retail Store': 20000.0, 'Office': 40000.0}",0,2338217.1,,27779.8,,4.5,,,,1939879.8,
1014870005,1086044,505 E. 75th St,10021,K-12 School,74,2002,163120,2,6,146.6,23917840,,4.66,K-12 School,,0,6453477.4,,3028594.1,,,,,,,
3023990001,3062872 ,351 South 1st Street,11211,Other,,2014,74572,1,6,138.3,10311999.4,,6.28,Other,,0,695552.1,,7605700.1,,,,,,,
3087600200,3246887,1516 Oriental Blvd.,11235,Senior Care Community,12,1985,275000,3,3,241.4,66371387.1,,8.22,Senior Care Community,,0,17163997.7,,12577084,,,,,,,
1013170021,,815 Second Avenue,10017,Office,87,1962,139824,1,11,147.5,20621665.6,19.65,5.02,Office,,0,5107825.8,,,3423510.9,2.14555,,,,,
1002090019,1002687,11 Howard Street,10013,Hotel,10,1961,112900,1,14,245,27657083.9,,8.14,Hotel,,0,7263476.3,,4618827,,,,,,,
3051330014,3117881,2307 BEVERLEY RD,11226,Retail Store,80,1932,187823,1,3,127.5,23949101.6,3.87,4.24,Retail Store,,0,5982785.3,,4528000.1,,,,,,,
2051410020,2102451,300 Baychester Avenue,10475,Retail Store,66,1994,134028,2,1,170.4,22836017.3,4.48,5.15,Retail Store,,0,7270484.2,,281900,,,,,,,
1004000001,,66 Avenue A,10009,Multifamily Housing,96,1938,57855,1,6,83.8,4848847.3,46.99,2.57,Multifamily Housing,"{'Multifamily Housing': 52265.0, 'Retail Store': 5590.0}",0,1579643.4,73.17,40924,,,62.72,,,,
1008740004,1017862,225 PARK AVE SOUTH,10003,Office,96,1909,145000,1,12,124,17975760.8,19.62,4.73,Office,"{'Office': 125000.0, 'Restaurant': 20000.0}",0,4345645,,818337.9,,4.8,,,,3230132.9,
1013800061,1041152,8 East 66th Street,10065,K-12 School,68,1962,78257,1,5,71.8,5621259.9,,3.55,K-12 School,,0,992277.9,,35437,,,,,,,2443860
1013800001,1081210,1 East 65th Street,10065,Office,84,1927,125843,1,12,118.4,14902047.1,,5.09,Office,"{'Worship Facility': 29908.0, 'Office': 95935.0}",0,3332045.4,,649024,,0.70881,,,,,3936984.4
1001357504,1079153,86 Chambers Street,10007,Multifamily Housing,90,1910,300295,1,28,126.1,37875973.9,,3.72,Multifamily Housing,"{'Multifamily Housing': 289295.0, 'Retail Store': 11000.0}",0,12020305,405.01,31931.3,,,88,,,,
4002670009,4003496:4003497:4003498:4541663  ,"44-41 Purvis Street,",11101,Multifamily Housing,90,2015,408210,1,25,77.5,31644967.7,,2.53,Multifamily Housing,"{'Multifamily Housing': 408210.0, 'Parking': 0.0}",0,8609832,293,4390567,,,284,,,,
3024447501," 3414037;3397554;3063442 ",146 South 4rth Street,11211,Multifamily Housing,60,2011,112589,1,11,121.1,13638946.3,,3.76,Multifamily Housing,"{'Multifamily Housing': 112589.0, 'Parking': 17702.0}",0,4035277,146,922072.9,,,114,,,,
3009960017,3021770  ,160 7th Street,11215,Office,98,1920,52010,1,4,78,4055027.3,7.15,2.87,Office,,0,897288.5,,1244463.2,,2.30725,,,,,
1013670035,1040465,430 East 56th Street,10022,Multifamily Housing,98,1955,90000,1,13,110.7,9963641,32.22,5.53,Multifamily Housing,,0,1517816.6,330,213926.7,,,158,,4588572.8,,
1013670031,1040464,440 East 56th Street,10022,Multifamily Housing,91,1955,90000,1,13,138.8,12488201.9,23.14,7.3,Multifamily Housing,,0,1528994.5,330,183323.3,,,158,,6710381.6,,
1013090008,1036480,"123 East 54th Street, New York",10022,Multifamily Housing,1,1977,56073,1,15,311.3,17457507.8,,12.54,Multifamily Housing,"{'Multifamily Housing': 53073.0, 'Restaurant': 3000.0}",0,3816457.7,108,2242183.6,,,65,,,3095684.9,
1009040043,1019781,"214 East 24th Street, New York",10010,Multifamily Housing,66,1980,50800,1,7,144.3,7332109,41.89,7.05,Multifamily Housing,"{'Multifamily Housing': 50800.0, 'Parking': 6000.0}",0,1265917.7,105,121903.5,,,72,,,3155853,
1001400005,1085521,"121 Reade Street, New York",10013,Multifamily Housing,26,1997,122968,1,12,170.4,20956075.8,28.97,7.62,Multifamily Housing,"{'Multifamily Housing': 118968.0, 'Parking': 7600.0}",0,3501814.1,214,4595428.6,,,123,,,4957167,
1008780004,1018011,"295 Park Avenue South, New York",10010,Multifamily Housing,31,1900,145299,1,16,179.1,26023893.9,36.01,8.05,Multifamily Housing,"{'Multifamily Housing': 138299.0, 'Retail Store': 7000.0}",0,4923953.6,312,1642230,,,179,,,8435677.9,
1008500064,1016264,"12 East 22nd Street, New York",10010,Multifamily Housing,1,1911,78646,1,12,256,20131452.9,92.08,11.94,Multifamily Housing,"{'Multifamily Housing': 74646.0, 'Restaurant': 4000.0}",0,3155294.1,132,3191081.8,,,88,,,6425418.1,
1005080025,1007894,"284 Mott Street, New York",10012,Multifamily Housing,43,1991,85088,1,10,200.1,17027125.3,83.58,9.01,Multifamily Housing,"{'Multifamily Housing': 85088.0, 'Parking': 7000.0}",0,3711434.5,274,123215.1,,,183,,,5606746.9,
1008750003,1017907,"239 Park Avenue South, New York",10003,Multifamily Housing,1,1911,51122,1,12,295.7,15115785.4,177.16,12.87,Multifamily Housing,,0,2921177.4,120,1443806.3,,,44,,,4180530.6,
1009100046,1078793,"230 East 30th Street, New York",10016,Multifamily Housing,73,1989,104417,2,18,125.3,13084305.5,38.88,5.84,Multifamily Housing,"{'Multifamily Housing': 99417.0, 'Office': 5000.0, 'Parking': 5000.0}",0,2715683,208,179606.6,,2.2,126,,,4692000,
1001520025,1079211,325 Broadway,10007,Mixed Use Property,,1915,64717,1,5,100.2,6487374.5,,3.82,Other,"{'Retail Store': 1431.0, 'Food Service': 2203.0, 'Other': 29584.0, 'Medical Office': 4401.0, 'Office': 22859.0}",0,916172.7,,3049034.9,,4.00449,,,,,
1011990040,1031373,10-12 West 86th St.,10024,Multifamily Housing,99,1925,70642,1,15,93.8,6623457.2,24.93,3.69,Multifamily Housing,,0,881960,120,3372222.8,,,30,,,,
4114340025,"4434847;4434848","89-35 155th Avenue & 89-40 151st Ave., 89-48 151 Avenue",11414,Multifamily Housing,44,1962,177450,2,6,129.6,22998689.8,31.08,5.2,Multifamily Housing,,0,3293051.5,210,11606049.6,,,150,,,,
4030750034,4071946,61-41 Saunders Street,11374,Multifamily Housing,83,1939,114590,1,6,102.5,11747699.2,40.15,4.31,Multifamily Housing,,0,1081985.8,132,7407232.2,,,107,,,,
1012470001,"1033903;1805017","131 Riverside Drive, 357 West 85th St",10024,Multifamily Housing,100,1909,133762,1,13,80.6,10774558.2,22.82,3.03,Multifamily Housing,,0,1730897.3,195,4615039.4,,,56,,,,
4015130028,4037357,88-11 Elmhurst Avenue,11373,Multifamily Housing,86,1937,107618,1,6,95.7,10299230.1,4.84,4,Multifamily Housing,,0,1084044.5,120,6214450.7,,,82,,,,
1014130050,1043254,156 East 79th St.,10075,Multifamily Housing,94,1917,111251,1,14,105.7,11760615.6,22.49,5.34,Multifamily Housing,,0,1758908.5,210,124263.4,,,64,,5638549.2,,
4012810025,4029689,35-40 82nd Street,11372,Multifamily Housing,,1936,79807,1,6,97.5,7778599.8,32.18,3.91,Multifamily Housing,"{'Multifamily Housing': 76837.0, 'Medical Office': 2970.0}",0,1044364.9,69,4045908.9,,,65,,,,
1015050040,1047125,1192 Park Avenue,10128,Multifamily Housing,,1926,197919,1,15,93.3,18461428.3,21.24,3.52,Multifamily Housing,"{'Multifamily Housing': 196577.0, 'Medical Office': 1342.0}",0,3150322.3,168,7611740.1,,,75,,,,
3009960021,3021771  ,168 7th Street,11215,Office,96,1910,73132,1,3,96.4,7047798.1,,3.22,Office,,0,1890814.4,,1125279.4,,2.29722,,,,,
4000610011,4441830,47-40 21st Street,11101,Office,94,1984,199365,1,10,124.1,24731723.3,18.28,3.91,Office,,0,7268879.4,,1958456.8,,2.75876,,,,,
1001370005,1001488,"80 Warren St; 76 Warren St.",10007,Multifamily Housing,,1915,70000,1,6,101.5,7103713.8,18.17,3.89,Multifamily Housing,"{'Multifamily Housing': 69000.0, 'Office': 1000.0}",0,1191944.3,66,3038312.6,,5,33,,,,
2059330224,"2086138;2116936;2116428",5901 Palisade Avenue,10471,Multifamily Housing,1,1931,371347,3,8,264.9,98354003.3,,9.51,Multifamily Housing,"{'Multifamily Housing': 321547.0, 'Non-Refrigerated Warehouse': 49800.0}",0,21670914,462,28593253.9,,,366,,,,
2059330210,2086137,5931 Palisade Avenue,10471,Multifamily Housing,1,1986,109200,1,3,305.9,33408822.4,,11.56,Multifamily Housing,,0,6244161.5,149,12859051.3,,,89,,,,
2057870169,2084106,3247 Johnson Avenue,10463,Multifamily Housing,86,1999,56148,1,7,100.7,5655772.4,61.31,3.87,Multifamily Housing,,0,797525.4,59,2702205.7,,,59,,,,
2059330225,"2125214;2100720;2116937;2116935",5921 Palisade Avenue,10471,Multifamily Housing,1,1966,214329,4,4,216.9,46484855,,8.16,Multifamily Housing,,0,8815287.4,244,17535069.8,,,172,,,,
2059330230,2098565,5961 Palisade Avenue,10471,Multifamily Housing,60,1980,125976,1,8,125,15743301.4,36.46,4.72,Multifamily Housing,,0,2566551.9,137,6699051.8,,,137,,,,
1007750017,1014199,231 W 25th St,10001,Multifamily Housing,84,1962,50029,1,7,112.3,5620311.7,45.34,5.82,Multifamily Housing,,0,914400.3,85,216933.3,,,69,,2588436.7,,
1021660033,1063968,247 Wadsworth,10033,Multifamily Housing,68,1927,134934,1,6,143.5,19369338.6,112.83,7.43,Multifamily Housing,,0,2580771,328,1354695.7,,,131,,9180296.8,,
1007650035,1013775,201-215 West 15th St.,10011,Multifamily Housing,24,1937,128350,1,6,151.9,19501296.7,52.27,6.96,Multifamily Housing,"{'Multifamily Housing': 122198.0, 'Retail Store': 6152.0}",0,3408794.9,113,2936533,,,112,,5597786.1,,
4051450086,4540422,137-39 45th Ave,11355,Multifamily Housing,70,2012,110593,1,15,113.7,12570209,32.68,3.94,Multifamily Housing,"{'Multifamily Housing': 98381.0, 'Medical Office': 12212.0}",0,2711996.4,93,3460205.7,,,92,,,,
4052000151,"4117379;4117391",45-35 Kissena Ave,11355,Multifamily Housing,47,2000,50694,2,5,149.7,7590650.1,86.07,5.63,Multifamily Housing,,0,1298168.4,70,3107096.7,,,70,,,,
4058630250,4130866,208-11 26th Ave,11360,Multifamily Housing,27,1981,124877,1,4,140.4,17533379.6,57.06,5.56,Multifamily Housing,,0,2715035.7,159,8320737.2,,,159,,,,
1004670025,1006835,232 East 12th Street,10003,Multifamily Housing,,1929,72162,1,10,101.6,7332933.3,46.17,4.98,Multifamily Housing,"{'Multifamily Housing': 69862.0, 'Medical Office': 2300.0}",0,1195908.3,74,0,,,69,,,3343794.8,
4014570018,4035822,35-34 84th Street,11372,Multifamily Housing,79,1930,91441,1,6,99.3,9083467.8,43.9,5.7,Multifamily Housing,,0,954451.3,94,120616.2,,,70,,5665806.6,,
1008280001,1015632,55 West 26th Street,10010,Multifamily Housing,8,2001,371764,3,37,195.7,72770905.1,41.75,7.11,Multifamily Housing,"{'Multifamily Housing': 304198.0, 'Other': 67566.0}",0,15392933.6,401,22849380.6,,,387,,,,
3023170005,"3819941;3819942;3061866;3256303",111 Kent Ave,11249,Multifamily Housing,65,2011,93806,2,7,107.5,10082664.6,27.52,3.25,Multifamily Housing,"{'Multifamily Housing': 93806.0, 'Parking': 0.0}",0,3203395.5,99,150193.7,,,62,,,,
1012200001,"1800930;1810063;1085485",189 West 89th Street,10024,Multifamily Housing,15,1997,244963,1,18,178.9,43829643.6,35.55,7,Multifamily Housing,"{'Multifamily Housing': 237045.0, 'Other': 7918.0, 'Parking': 18400.0}",0,7259355.4,319,18428927.6,,,265,,,826777.3,
3001657501,3397443,225 Schermerhorn Street,11201,Multifamily Housing,50,2011,220000,1,26,147.4,32433822.8,40.49,4.99,Multifamily Housing,"{'Multifamily Housing': 212200.0, 'Other': 7800.0, 'Parking': 15000.0}",0,8188460.4,360,6366163.1,,,271,,,,
1008380076,1015952,48 WEST 37TH STREET,10018,Office,83,1926,161519,1,18,153.7,24824715.1,8.24,5.63,Office,"{'Other': 7557.0, 'Office': 153962.0}",0,6665472.1,,2930.3,,2.11091,,,3869291.9,,
3022517501,"3335406;3830196;3830197  ",363 Wallabout Street,11206,Multifamily Housing,,2001,51118,1,7,83.3,4258416.8,,3.04,Multifamily Housing,"{'Multifamily Housing': 37370.0, 'Medical Office': 13748.0, 'Parking': 1200.0}",0,818594.9,48,1496500,,,12,,,,
3021377502,3059586   ,102 South 8th Street,11249,Multifamily Housing,99,2002,59400,1,8,86.9,5159909.3,53.3,3.02,Multifamily Housing,,0,1237394.6,112,1213800.1,,,28,,,,
3022647516,3061416,446 Marcy Ave,11206,Multifamily Housing,14,2007,51770,1,7,201.2,10417981.8,39.99,7.78,Multifamily Housing,,0,1929041.4,92,4217900.1,,,23,,,,
1007850011,1014423,253 West 35th Street,10001,Office,88,1924,132174,1,16,149.6,19768733.8,,5.41,Office,"{'Other': 12217.0, 'Office': 119957.0}",0,5565776.6,,1592.4,,3.13446,,,2629751.8,,
4006400004,4009599,35-37 36th Street,11106,Office,27,1930,65904,1,6,286.9,18905866.9,,9.27,Office,,0,5195170.4,,2428687.2,,2.29121,,,,,
1019900064,1059833,448 Riverside Drive,10027,Multifamily Housing,7,1950,57903,1,12,189.4,10968480,38.31,8.32,Multifamily Housing,,0,221217,81.06,8684400.1,,,69.48,,,,
1018960057,1075443,609 West 115th Street,10027,Residence Hall/Dormitory,80,1988,116827,3,17,122.1,14262555.8,39.21,3.72,Residence Hall/Dormitory,,0,4597328.6,,147800,,,,,,,
1018960087,1057386,435 Riverside Drive,10027,Multifamily Housing,99,1968,52740,1,12,73,3849990.8,32.15,3.17,Multifamily Housing,,0,179188,73.84,2838500,,,63.29,,,,
1018950039,1057345,410 Riverside Drive,10027,Multifamily Housing,99,1968,105355,1,12,70.4,7417515.2,,3.09,Multifamily Housing,,0,272687,147.5,5660299.8,,,126.43,,,,
1018930003,1057299,362 Riverside Drive,10027,Multifamily Housing,67,1982,107890,1,11,112.5,12132867.7,,4.27,Multifamily Housing,,0,1819278.4,151.05,5500999.9,,,129.47,,,,
1018810003,1086018,2828 Broadway,10027,Multifamily Housing,58,1900,176125,1,12,112.6,19836339.3,,4.24,Multifamily Housing,,0,3885585.8,246.58,7272000,,,211.35,,,,
1018757501,1056563,2700 Broadway,10027,Multifamily Housing,96,1900,146638,1,13,79.1,11591834.7,24.78,3.04,Multifamily Housing,,0,1725107.2,205.29,5371800.1,,,175.97,,,,
1019940072,1059875,195 Claremont Ave,10027,Multifamily Housing,98,1967,63194,1,6,75.6,4778209.1,,3.41,Multifamily Housing,,0,0,86.48,4058000.1,,,74.13,,,,
1019950044,1059889,410 West 118th Street,10027,Office,100,1949,121752,1,4,50.4,6132510.4,,1.49,Office,,0,1953028.8,,,,2.3,,,,,
1018840015,1056993,523 West 112th Street,10027,Residence Hall/Dormitory,97,1910,54567,1,8,66.8,3645854.8,,3,Residence Hall/Dormitory,,0,122832,,2870599.8,,,,,,,
1018830059,1056988,542 WEST 112TH STREET,10027,Multifamily Housing,55,1950,125550,1,10,121.8,15286325.1,,4.74,Multifamily Housing,,0,2032869.6,175.77,7662700.2,,,150.66,,,,
1019920013,1086560,606 west 122nd Street,10027,Other - Education,,1950,52009,3,7,92.1,4790449,,2.77,,,0,1471254.3,,143600,,,,,,,
1019980017,1059927,615 West 131st Street,10027,Other - Education,,1950,175578,1,6,336.3,59042418,14.51,10.84,,,0,15725225.6,,8349199.7,,,,,,,
1019900013,1059820,25 Claremont Ave.,10027,Residence Hall/Dormitory,66,1942,62244,1,11,157.7,9813167.8,34.05,6.82,Residence Hall/Dormitory,,0,1883.4,,7994099.9,,,,,,,
1018950032,1057343,622 West 113th Street,10027,Other - Education,,1900,52544,1,8,323.2,16984407.4,,12.6,,,0,2984817.6,,7249600.1,,,,,,0,
